City,Cloudiness,Country,Humidity,Lat,Lon,Temp,Wind Speed,Latitude Random,Longitude Random,Lat Diff,Lon Diff
Albany,0.0,AU,72.0,-35.02,117.88,64.4,4.07,-67.28660640847698,112.78254448392045,-32.26660640847698,-5.097455516079549
Muleba,75.0,TZ,83.0,-1.84,31.66,69.8,3.36,-2.2067565135263436,31.554847609206035,-0.36675651352634353,-0.10515239079396466
Sao Filipe,2.0,CV,83.0,14.9,-24.5,75.33,12.29,9.355106029121842,-29.81188329654492,-5.544893970878158,-5.31188329654492
Omsukchan,100.0,RU,78.0,62.53,155.8,17.6,3.17,62.06911394734644,155.93382523462765,-0.46088605265356364,0.1338252346276363
Harper,100.0,LR,85.0,4.38,-7.71,77.45,8.19,-2.689966625286047,-7.0832414906839745,-7.069966625286047,0.6267585093160255
Provideniya,75.0,RU,86.0,64.42,-173.23,41.0,6.71,56.899487760710315,-173.03064879064814,-7.520512239289687,0.19935120935184614
Hofn,99.0,IS,87.0,64.25,-15.21,47.1,33.77,59.74598956253277,-13.249549341981577,-4.50401043746723,1.9604506580184236
Albany,0.0,AU,72.0,-35.02,117.88,64.4,4.07,-57.243487274706034,105.1377881904071,-22.22348727470603,-12.742211809592902
Yellowknife,75.0,CA,86.0,62.45,-114.38,30.07,13.87,72.25524633171969,-111.53968609048245,9.805246331719687,2.8403139095175476
Kondinskoye,99.0,RU,91.0,59.65,67.41,46.67,1.61,60.88944983861407,67.78228184364698,1.239449838614071,0.3722818436469879
Vardo,100.0,NO,78.0,70.37,31.11,39.94,23.7,75.45217455313079,32.762364833815724,5.082174553130784,1.6523648338157244
Jamestown,100.0,SH,82.0,-15.94,-5.72,65.32,23.15,-24.01315186931788,-6.3677942891509645,-8.073151869317881,-0.6477942891509647
Lebu,100.0,CL,73.0,-37.62,-73.65,53.4,24.43,-34.37697923592955,-100.4088886162908,3.243020764070451,-26.75888861629079
Soligalich,98.0,RU,89.0,59.08,42.29,32.32,8.46,59.238299329370676,42.542823022498965,0.1582993293706778,0.2528230224989656
Hilo,1.0,US,52.0,19.71,-155.08,76.35,11.41,16.67256369134445,-133.40188476602324,-3.0374363086555505,21.67811523397677
Trinidad,1.0,US,23.0,37.17,-104.5,61.27,5.82,37.35845125239051,-103.90065426345171,0.1884512523905073,0.5993457365482868
Hermanus,100.0,ZA,99.0,-34.42,19.24,55.54,3.0,-75.98867966518539,5.5795495477865416,-41.568679665185385,-13.660450452213457
Ulladulla,75.0,AU,44.0,-35.36,150.48,59.18,11.41,-40.77340383397605,157.24276937486843,-5.413403833976048,6.762769374868441
Hede,29.0,CN,55.0,33.77,120.25,66.94,9.41,33.620507722115875,120.41223045762763,-0.14949227788412855,0.16223045762762922
Ulladulla,75.0,AU,44.0,-35.36,150.48,59.18,11.41,-37.27631192614703,153.83306745466308,-1.9163119261470314,3.3530674546630905
Kasongo-Lunda,100.0,CD,95.0,-6.48,16.82,66.09,0.72,-7.170335455562125,17.45912957088666,-0.6903354555621242,0.6391295708866593
Rikitea,100.0,PF,82.0,-23.12,-134.97,67.35,12.89,-84.25010714832412,-129.8823405609463,-61.130107148324115,5.087659439053709
Fortuna,1.0,US,76.0,40.6,-124.16,54.99,13.87,36.08317439231358,-140.6604602263069,-4.516825607686421,-16.5004602263069
Mizan Teferi,0.0,ET,78.0,6.99,35.58,61.32,3.75,5.630057253579736,35.10823123212731,-1.3599427464202645,-0.47176876787268895
Kutum,69.0,SD,65.0,14.2,24.66,71.99,4.5,18.970041747572154,25.89876702288342,4.770041747572154,1.238767022883419
Hermanus,100.0,ZA,99.0,-34.42,19.24,55.54,3.0,-76.52515385586412,5.9841536712920345,-42.10515385586412,-13.255846328707964
Arawa,99.0,PG,87.0,-6.23,155.57,78.62,2.3,-4.491675717751292,154.4464090147584,1.7383242822487084,-1.1235909852416057
Atuona,11.0,PF,70.0,-9.8,-139.03,79.48,9.61,-1.9551143455169893,-129.09948739551717,7.8448856544830115,9.930512604482828
Havre-Saint-Pierre,20.0,CA,70.0,50.23,-63.6,42.8,8.05,50.29897232334511,-61.46190360920215,0.06897232334511472,2.1380963907978483
Sabang,66.0,ID,49.0,1.17,120.82,86.58,2.17,6.796775685490971,93.07635109448319,5.626775685490971,-27.743648905516807
Tasiilaq,100.0,GL,75.0,65.61,-37.64,41.0,13.87,65.1213257220744,-41.826129767448975,-0.4886742779255968,-4.186129767448975
Axim,100.0,GH,95.0,4.87,-2.24,73.76,6.06,-2.66175554101288,-3.4069512657401617,-7.53175554101288,-1.1669512657401615
Shimoda,20.0,JP,56.0,34.7,138.93,76.71,21.92,26.641174762810692,139.85375775340924,-8.05882523718931,0.9237577534092338
Port Elizabeth,75.0,ZA,87.0,-33.92,25.57,60.8,10.29,-79.48020202988775,30.14917639212345,-45.56020202988775,4.5791763921234505
Saint-Philippe,40.0,RE,64.0,-21.36,55.77,66.34,11.41,-32.58630513824198,58.28993458409971,-11.226305138241983,2.5199345840997083
Northam,0.0,AU,53.0,-31.65,116.67,73.4,11.41,-30.770125858613476,116.57463359303347,0.879874141386523,-0.09536640696653365
Punta Arenas,75.0,CL,75.0,-53.16,-70.91,41.0,14.99,-70.71556427672226,-91.04456268511842,-17.555564276722265,-20.134562685118425
Moranbah,0.0,AU,17.0,-22.0,148.04,91.54,15.19,-22.478668162383116,146.04508429890956,-0.4786681623831157,-1.9949157010904344
Lamballe,100.0,FR,93.0,48.47,-2.52,52.92,11.41,48.37963691314786,-2.4066850963618265,-0.09036308685213612,0.11331490363817354
Punta Arenas,75.0,CL,75.0,-53.16,-70.91,41.0,14.99,-89.93639266879536,-103.56164664299718,-36.77639266879537,-32.65164664299718
Talcahuano,0.0,CL,76.0,-36.72,-73.12,55.4,5.82,-31.843286233816485,-81.55798232797889,4.876713766183514,-8.437982327978887
Mandera,26.0,KE,75.0,3.94,41.87,78.33,9.81,5.261696404878364,42.46688691625826,1.3216964048783644,0.5968869162582635
Qaanaaq,85.0,GL,65.0,77.48,-69.36,19.29,10.74,76.65309520960386,-81.01963102989362,-0.8269047903961422,-11.659631029893617
Xiaoweizhai,88.0,CN,87.0,26.23,107.51,65.93,8.86,25.480513191264563,106.72130495842026,-0.7494868087354369,-0.7886950415797429
Gunjur,75.0,GM,94.0,13.18,-16.76,77.0,5.82,12.879900398202793,-18.065537461660938,-0.30009960179720707,-1.3055374616609363
East London,0.0,ZA,77.0,-33.02,27.91,66.25,12.9,-79.50291444919058,55.84099714503802,-46.48291444919058,27.930997145038017
Kodiak,1.0,US,63.0,39.95,-94.76,58.66,9.17,43.6379529681777,-153.596647920698,3.6879529681776972,-58.836647920697985
Vaini,75.0,TO,74.0,-21.2,-175.2,78.8,9.17,-52.20272213494168,-177.9892459967206,-31.00272213494168,-2.7892459967206094
Hay River,75.0,CA,69.0,60.82,-115.79,32.0,14.99,60.712095403476724,-117.61887213143507,-0.10790459652327655,-1.8288721314350624
Longyearbyen,75.0,SJ,86.0,78.22,15.64,33.8,4.7,89.89050378626536,16.359546041906157,11.670503786265357,0.7195460419061561
Paamiut,100.0,GL,90.0,61.99,-49.67,39.7,10.79,65.68055557960665,-47.05981237177599,3.690555579606645,2.6101876282240113
Atuona,11.0,PF,70.0,-9.8,-139.03,79.48,9.61,8.751930603890145,-138.53976814824364,18.551930603890145,0.49023185175636286
Hilo,1.0,US,52.0,19.71,-155.08,76.35,11.41,15.935322018276423,-151.11912528219753,-3.7746779817235776,3.960874717802483
Tiksi,100.0,RU,81.0,71.64,128.87,25.77,8.48,74.91689336804981,129.70676563974695,3.2768933680498122,0.8367656397469432
Houma,1.0,US,88.0,29.6,-90.72,73.71,3.9,27.267442233784493,-91.24056968802776,-2.3325577662155084,-0.5205696880277628
Noumea,75.0,NC,65.0,-22.28,166.46,80.8,9.17,-27.610681210222815,163.68257680397693,-5.330681210222814,-2.7774231960230793
Trincomalee,0.0,LK,72.0,8.58,81.23,82.98,3.01,10.652361206092962,85.48426801238327,2.072361206092962,4.254268012383264
Aguimes,20.0,ES,68.0,27.91,-15.45,70.38,18.34,24.796768288885886,-14.596010849417667,-3.113231711114114,0.8539891505823327
Tamiahua,100.0,MX,78.0,21.28,-97.45,81.52,10.44,22.648804355942985,-94.18505095796996,1.3688043559429843,3.2649490420300395
Ixtapa,75.0,MX,79.0,20.71,-105.21,86.0,4.7,2.18220918342854,-108.58902931747541,-18.52779081657146,-3.379029317475414
Tuktoyaktuk,75.0,CA,67.0,69.44,-133.03,32.0,9.17,77.49826110445838,-124.12798800700904,8.058261104458381,8.902011992990964
Santa Rosa,100.0,AR,40.0,-36.62,-64.29,51.06,1.74,-35.63180298240616,-65.2582562452608,0.9881970175938406,-0.9682562452607897
Bluff,100.0,NZ,97.0,-46.6,168.33,51.01,5.01,-89.69091285431429,160.34329422697368,-43.09091285431429,-7.98670577302633
Leningradskiy,100.0,RU,81.0,69.38,178.42,32.65,21.56,89.31190438911631,175.38644889293585,19.931904389116312,-3.0335511070641417
Banjar,77.0,ID,52.0,-7.37,108.54,85.24,3.89,-8.085967104402556,107.01783687161793,-0.715967104402556,-1.5221631283820756
Ahipara,94.0,NZ,85.0,-35.17,173.16,70.0,15.44,-33.09001625814784,165.63359658551366,2.0799837418521605,-7.526403414486339
Rikitea,100.0,PF,82.0,-23.12,-134.97,67.35,12.89,-16.0438783392959,-127.88388478815268,7.0761216607041,7.086115211847314
Ilulissat,19.0,GL,58.0,69.22,-51.1,28.4,1.12,74.45070706709114,-50.101083142575476,5.230707067091146,0.9989168574245255
Homer,90.0,US,70.0,59.64,-151.54,46.22,4.7,58.8147630346528,-149.799685050681,-0.8252369653472016,1.7403149493189858
Vaini,75.0,TO,74.0,-21.2,-175.2,78.8,9.17,-35.67188865772394,-170.26335457168418,-14.471888657723941,4.936645428315813
Butaritari,56.0,KI,67.0,3.07,172.79,85.26,11.54,15.783453031189524,172.64047546506293,12.713453031189523,-0.14952453493705775
Cortez,1.0,US,42.0,37.35,-108.58,49.12,3.36,37.45767593056834,-110.51751876758021,0.10767593056834102,-1.9375187675802152
Dingle,67.0,IE,72.0,52.14,-10.27,54.57,29.68,51.222099573728855,-19.8394611108435,-0.9179004262711459,-9.569461110843502
Haifa,66.0,IL,88.0,32.82,35.0,69.64,7.29,33.00006793857828,34.41713515130067,0.18006793857828285,-0.5828648486993302
Bluff,100.0,NZ,97.0,-46.6,168.33,51.01,5.01,-70.57181815406719,161.16566342157205,-23.971818154067186,-7.164336578427964
Jizan,20.0,SA,70.0,16.89,42.56,86.0,4.7,15.774021634897252,41.71208417951016,-1.1159783651027482,-0.8479158204898454
Barmer,0.0,IN,29.0,25.74,71.4,85.91,4.29,25.324548759384385,71.21704562749275,-0.41545124061561367,-0.182954372507254
Yerbogachen,100.0,RU,83.0,61.28,108.01,21.18,8.95,62.700069167234886,107.52999157754749,1.4200691672348853,-0.48000842245251363
Albany,0.0,AU,72.0,-35.02,117.88,64.4,4.07,-89.36110021782069,97.09296385954394,-54.34110021782069,-20.787036140456053
Tuktoyaktuk,75.0,CA,67.0,69.44,-133.03,32.0,9.17,78.48441372368447,-131.1653326709546,9.044413723684471,1.8646673290454032
Yellowknife,75.0,CA,86.0,62.45,-114.38,30.07,13.87,74.99006287287841,-111.58471052721143,12.540062872878408,2.7952894727885678
Hasaki,20.0,JP,49.0,35.73,140.83,72.88,4.7,26.08784880103198,156.60603687153866,-9.642151198968016,15.77603687153865
Punta Arenas,75.0,CL,75.0,-53.16,-70.91,41.0,14.99,-68.56858568775115,-107.82118413769874,-15.408585687751156,-36.91118413769874
Kutum,69.0,SD,65.0,14.2,24.66,72.0,4.5,20.722200601029854,25.473108832479483,6.522200601029855,0.8131088324794824
Nyimba,39.0,ZM,47.0,-14.56,30.81,74.8,7.2,-14.358644038505616,29.955057383149835,0.20135596149438406,-0.8549426168501633
Bethel,75.0,US,70.0,60.79,-161.76,48.2,14.99,56.29488265270848,-163.58976834765758,-4.495117347291519,-1.8297683476575912
Nome,1.0,US,83.0,30.04,-94.42,69.66,4.47,63.70605920673711,-166.23954119118332,33.66605920673711,-71.81954119118332
Mar del Plata,46.0,AR,44.0,-46.43,-67.52,52.3,24.7,-55.60756730094181,-38.5793037783605,-9.17756730094181,28.9406962216395
Gemena,91.0,CD,98.0,3.25,19.78,68.31,1.06,2.3959535583313567,19.533104003055712,-0.8540464416686433,-0.2468959969442892
College,90.0,US,100.0,64.86,-147.8,34.16,6.93,64.47682301655692,-150.57589562196097,-0.3831769834430787,-2.775895621960956
Sao Filipe,2.0,CV,83.0,14.9,-24.5,75.33,12.29,10.786381835059771,-27.0755938331246,-4.113618164940229,-2.5755938331246
Vaini,75.0,TO,74.0,-21.2,-175.2,78.8,9.17,-35.06929350298878,-176.57532047620856,-13.869293502988778,-1.3753204762085716
Touros,40.0,BR,78.0,-5.2,-35.46,77.0,8.05,-2.7703041640193504,-29.496315424848177,2.4296958359806498,5.963684575151824
Saint-Philippe,99.0,RE,60.0,-21.36,55.77,65.46,5.82,-55.00021604216726,70.20499490363702,-33.64021604216726,14.434994903637012
Luderitz,0.0,NA,62.0,-26.65,15.16,59.0,18.34,-36.07464671332975,1.4427361913063805,-9.42464671332975,-13.71726380869362
Melita,100.0,CA,83.0,49.27,-100.98,52.07,15.99,49.52493128458252,-101.21929148842776,0.25493128458251846,-0.23929148842775305
Port Alfred,21.0,ZA,93.0,-33.59,26.89,61.0,3.0,-87.10473559341044,53.951945832184606,-53.514735593410435,27.061945832184605
Albany,100.0,AU,68.0,-35.02,117.88,68.0,1.12,-89.18967149410321,97.14564851970141,-54.169671494103206,-20.734351480298585
Busselton,100.0,AU,40.0,-33.64,115.35,70.27,5.55,-52.891650975355915,95.68019156725552,-19.251650975355915,-19.669808432744475
Busselton,100.0,AU,40.0,-33.64,115.35,70.27,5.55,-46.85628037503815,100.57023101800314,-13.216280375038153,-14.779768981996853
Yellowknife,75.0,CA,86.0,62.45,-114.38,30.07,13.87,86.86804678239545,-110.55783806418995,24.41804678239545,3.822161935810044
Puerto Ayora,9.0,EC,93.0,-0.74,-90.35,64.99,3.0,-2.5109956433504266,-101.18625131076777,-1.7709956433504266,-10.836251310767778
Maba,16.0,CN,60.0,24.68,113.59,80.49,2.78,24.48454832888757,113.38014283912406,-0.1954516711124299,-0.20985716087594142
Dikson,94.0,RU,86.0,73.51,80.55,21.72,13.63,76.00651657621671,72.005849120048,2.496516576216706,-8.544150879952
Hermanus,100.0,ZA,99.0,-34.42,19.24,55.54,3.0,-73.8851574439539,11.67357260918476,-39.4651574439539,-7.566427390815239
Ribeira Grande,1.0,PT,70.0,38.52,-28.7,60.89,8.29,38.401171077781214,-29.723448324903188,-0.11882892221878905,-1.023448324903189
Baruun-Urt,0.0,MN,37.0,46.68,113.28,54.91,11.61,44.44655923102525,115.17361435938864,-2.233440768974752,1.8936143593886356
Ilulissat,19.0,GL,58.0,69.22,-51.1,28.4,1.12,78.21717712464894,-43.39729520893607,8.997177124648942,7.70270479106393
Saint-Philippe,99.0,RE,60.0,-21.36,55.77,65.46,5.82,-39.840959105364774,60.78049520618487,-18.480959105364775,5.0104952061848635
Bambous Virieux,75.0,MU,83.0,-20.34,57.76,68.76,19.46,-28.35661175580183,79.5738660067151,-8.01661175580183,21.813866006715095
Wanning,38.0,CN,83.0,18.8,110.4,78.98,4.0,17.6778292920323,110.87571196278873,-1.122170707967701,0.4757119627887221
Vaini,75.0,TO,74.0,-21.2,-175.2,78.8,9.17,-33.650514881893386,-170.33270589651315,-12.450514881893387,4.8672941034868415
Leningradskiy,100.0,RU,81.0,69.38,178.42,32.65,21.56,79.21507440528947,177.86448777807522,9.835074405289475,-0.5555122219247721
Kashi,40.0,CN,25.0,39.45,75.98,60.8,15.66,39.052830272619445,76.55718960747225,-0.39716972738055745,0.5771896074722491
Ushuaia,75.0,AR,80.0,-54.81,-68.31,39.2,32.21,-67.47272869749337,-64.88337504691113,-12.662728697493364,3.4266249530888757
Iqaluit,40.0,CA,93.0,63.75,-68.52,35.28,4.06,63.40495960384206,-70.43342384221367,-0.34504039615794113,-1.9134238422136747
Walvis Bay,30.0,NA,87.0,-22.95,14.51,55.4,9.17,-24.097307862011334,14.438925461363482,-1.1473078620113348,-0.07107453863651791
Lebu,100.0,CL,82.0,-37.62,-73.65,47.16,3.13,-29.798139205000496,-86.3235248422902,7.821860794999502,-12.673524842290192
Nikolskoye,90.0,RU,86.0,59.7,30.79,41.04,4.47,55.54533801864531,174.61598353666642,-4.154661981354693,143.82598353666643
Tiksi,100.0,RU,81.0,71.64,128.87,25.77,8.48,73.39641423948282,123.83452683775874,1.7564142394828224,-5.03547316224126
Ribeira Grande,1.0,PT,70.0,38.52,-28.7,60.89,8.29,29.447103894460625,-34.831468431800715,-9.072896105539378,-6.131468431800716
Ust-Kuyga,0.0,RU,84.0,70.0,135.55,10.11,4.0,70.27338918999655,135.99114824960367,0.27338918999654993,0.44114824960365695
Castro,90.0,CL,93.0,-42.48,-73.76,46.4,5.82,-43.904904673599745,-81.97342286629647,-1.4249046735997482,-8.213422866296469
Castro,90.0,CL,93.0,-42.48,-73.76,46.4,5.82,-54.72174524415456,-109.42324090752088,-12.241745244154565,-35.66324090752087
Bhuj,0.0,IN,58.0,23.25,69.67,83.12,11.38,23.54044614732193,69.67751049958687,0.29044614732192997,0.007510499586871333
Rikitea,100.0,PF,82.0,-23.12,-134.97,67.35,12.89,-29.6795215023173,-120.81749782567013,-6.559521502317299,14.152502174329868
Pacific Grove,1.0,US,63.0,36.62,-121.92,63.28,3.36,26.947237950972863,-135.5096009928244,-9.672762049027135,-13.589600992824401
Shingu,20.0,JP,31.0,33.72,135.99,75.2,10.29,22.109036760246127,140.69806514004495,-11.610963239753872,4.708065140044937
Iranshahr,0.0,IR,61.0,27.21,60.69,78.8,2.86,27.00580616783556,61.22976849247337,-0.2041938321644423,0.539768492473371
Georgetown,100.0,SH,82.0,-7.93,-14.42,72.7,19.52,-10.713641539729366,-15.223135567278177,-2.7836415397293663,-0.8031355672781775
Rosarito,5.0,MX,62.0,27.04,-109.91,85.77,3.36,30.16184578530688,-119.45329929237528,3.1218457853068813,-9.54329929237528
Tiznit,0.0,MA,49.0,29.7,-9.73,66.06,1.37,26.31362012211933,-9.540274404726603,-3.3863798778806675,0.18972559527339783
Bluff,100.0,NZ,97.0,-46.6,168.33,51.01,5.01,-78.4382719171486,163.28707198279193,-31.838271917148596,-5.042928017208084
Belle Fourche,1.0,US,29.0,44.67,-103.85,53.91,4.7,44.76530887672223,-104.34195313067737,0.09530887672222832,-0.49195313067737345
Kaitangata,100.0,NZ,92.0,-46.28,169.85,50.0,8.99,-50.50383553149032,170.88956027570697,-4.223835531490316,1.0395602757069753
Sola,99.0,VU,82.0,-13.88,167.55,79.34,17.24,-14.84021606282927,171.27204018998896,-0.9602160628292697,3.7220401899889453
Kununurra,0.0,AU,20.0,-15.77,128.74,98.6,14.99,-17.563867074071496,130.58809911223983,-1.7938670740714961,1.8480991122398223
Kapaa,90.0,US,94.0,22.08,-159.32,77.27,8.05,35.210810568859245,-171.84004787520263,13.130810568859246,-12.520047875202636
Kapaa,90.0,US,94.0,22.08,-159.32,77.27,8.05,22.860418764434073,-177.45438252480807,0.7804187644340743,-18.134382524808075
Majene,29.0,ID,77.0,-3.54,118.97,81.57,20.2,-3.581565266309383,117.97562848280046,-0.04156526630938284,-0.9943715171995393
Albany,100.0,AU,68.0,-35.02,117.88,68.0,1.12,-89.70909343847505,100.16071895127715,-54.68909343847505,-17.71928104872285
Qinhuangdao,100.0,CN,28.0,39.94,119.59,67.6,13.57,39.575682014243284,120.30002876032631,-0.36431798575671337,0.7100287603263098
Albany,100.0,AU,68.0,-35.02,117.88,68.0,1.12,-76.74607181465029,104.32878408239571,-41.72607181465029,-13.551215917604281
Albany,100.0,AU,68.0,-35.02,117.88,68.0,1.12,-52.0860367515579,116.31353737521658,-17.066036751557895,-1.5664626247834121
Kaitangata,100.0,NZ,92.0,-46.28,169.85,50.0,8.99,-66.02316411141545,177.26525820747105,-19.743164111415453,7.415258207471055
Bethel,75.0,US,70.0,60.79,-161.76,48.2,14.99,51.73075806876187,-160.24768848847958,-9.059241931238127,1.5123115115204087
Deputatskiy,99.0,RU,95.0,69.3,139.9,5.32,2.86,70.24914176802514,140.14701351231196,0.949141768025143,0.2470135123119519
Tres Arroyos,27.0,AR,56.0,-38.38,-60.28,45.93,6.55,-41.05455612831301,-59.969258726220986,-2.6745561283130073,0.3107412737790156
Ilulissat,19.0,GL,58.0,69.22,-51.1,28.4,1.12,87.67335758890039,-41.51103255043955,18.45335758890039,9.58896744956045
Jamestown,100.0,SH,82.0,-15.94,-5.72,65.08,22.55,-18.15345601601001,-6.262423904725665,-2.213456016010012,-0.5424239047256654
Faanui,81.0,PF,85.0,-16.48,-151.75,76.66,24.23,-11.05994154587546,-154.72377368749986,5.42005845412454,-2.9737736874998575
Zverinogolovskoye,64.0,RU,72.0,54.46,64.85,49.19,5.95,54.27223882353263,65.37149398009115,-0.18776117646736878,0.5214939800911509
Lebu,100.0,CL,82.0,-37.62,-73.65,47.16,3.13,-35.282427801804644,-103.63095699799473,2.3375721981953532,-29.980956997994724
Cape Town,40.0,ZA,76.0,-33.93,18.42,57.34,6.93,-50.81099522278026,-5.274914249044343,-16.880995222780257,-23.694914249044345
Bastia,0.0,FR,87.0,42.7,9.45,55.56,4.7,42.765772221465056,9.52077796827433,0.06577222146505335,0.07077796827433147
Coquimbo,75.0,CL,100.0,-29.95,-71.34,59.56,4.7,-27.099436830862075,-78.88145653946094,2.8505631691379243,-7.541456539460938
Palmer,90.0,US,52.0,61.6,-149.11,47.05,9.17,58.0885361976697,-144.27310430757106,-3.5114638023303044,4.8368956924289535
Bluff,100.0,NZ,97.0,-46.6,168.33,51.01,5.01,-72.77852484365492,156.2759866171213,-26.17852484365492,-12.054013382878708
Busselton,100.0,AU,40.0,-33.64,115.35,70.27,5.55,-75.19636512433664,88.21094955672118,-41.55636512433664,-27.13905044327882
Adeje,20.0,ES,77.0,28.12,-16.73,66.72,6.93,25.461277294966436,-18.071166375749897,-2.658722705033565,-1.3411663757498964
Rikitea,100.0,PF,82.0,-23.12,-134.97,67.35,12.89,-33.436438388124245,-132.40398549212344,-10.316438388124244,2.5660145078765595
Yellowknife,75.0,CA,86.0,62.45,-114.38,30.07,13.87,68.52904177067117,-105.3718640919142,6.079041770671168,9.00813590808579
Ushuaia,75.0,AR,80.0,-54.81,-68.31,39.2,32.21,-74.68018752599485,-81.85512764918798,-19.87018752599485,-13.545127649187975
Mtambile,100.0,TZ,79.0,-5.38,39.7,80.11,15.2,-5.800858495363869,40.37476545603019,-0.420858495363869,0.6747654560301868
Dikson,94.0,RU,86.0,73.51,80.55,21.72,13.63,83.63696525955703,78.67474061220736,10.126965259557025,-1.8752593877926387
Georgetown,100.0,SH,82.0,-7.93,-14.42,72.7,19.52,-9.37840771471312,-18.570994997762256,-1.4484077147131202,-4.150994997762256
Hermanus,100.0,ZA,99.0,-34.42,19.24,55.54,3.0,-62.43401873177811,7.113727948126041,-28.01401873177811,-12.126272051873958
Punta Arenas,75.0,CL,75.0,-53.16,-70.91,41.0,14.99,-86.22479984208493,-97.99228940407811,-33.06479984208494,-27.08228940407811
Vaini,75.0,TO,74.0,-21.2,-175.2,78.8,9.17,-25.837123263364035,-173.07424776411025,-4.637123263364035,2.1257522358897347
Esperance,100.0,AU,35.0,-33.86,121.89,71.6,16.11,-33.31645366863929,127.24873604231465,0.5435463313607087,5.358736042314646
Rikitea,100.0,PF,82.0,-23.12,-134.97,67.35,12.89,-16.92802446105155,-128.13659271175752,6.191975538948451,6.8334072882424834
Castro,90.0,CL,93.0,-42.48,-73.76,46.4,5.82,-49.280223262864936,-108.0894453477729,-6.8002232628649395,-34.32944534777289
Siavonga,59.0,ZM,42.0,-16.54,28.71,78.87,10.71,-16.249853923095884,28.54339138242014,0.2901460769041151,-0.16660861757986112
Yellowknife,75.0,CA,86.0,62.45,-114.38,30.07,13.87,80.27611259658988,-101.42145847180572,17.82611259658988,12.958541528194274
Atuona,11.0,PF,70.0,-9.8,-139.03,79.48,9.61,3.732250241557111,-148.69830271050762,13.532250241557112,-9.668302710507618
Chipinge,0.0,ZW,67.0,-20.19,32.62,69.15,4.05,-21.81744040056735,33.55657584949998,-1.6274404005673482,0.936575849499981
Fort Nelson,20.0,CA,57.0,58.81,-122.69,32.0,5.82,60.74948994841213,-120.36893192340227,1.939489948412131,2.321068076597726
Victoria,40.0,SC,83.0,-4.62,55.45,80.6,6.93,-9.807137680988475,60.80520117101,-5.187137680988475,5.355201171009995
Touros,40.0,BR,78.0,-5.2,-35.46,77.0,8.05,1.1914549259174834,-27.246791922897586,6.3914549259174835,8.213208077102415
Atuona,11.0,PF,70.0,-9.8,-139.03,79.48,9.61,-6.765272001039548,-130.10124476496193,3.0347279989604523,8.928755235038068
Lebu,100.0,CL,82.0,-37.62,-73.65,47.16,3.13,-37.90163050937455,-82.96128542038629,-0.28163050937455125,-9.311285420386284
Alofi,75.0,NU,65.0,-19.06,-169.92,78.8,12.75,-25.844230353219103,-169.73997174109834,-6.784230353219105,0.1800282589016433
Bandarbeyla,72.0,SO,87.0,9.49,50.81,78.71,11.79,7.276255308132974,58.200395328418296,-2.213744691867026,7.390395328418293
Rikitea,100.0,PF,82.0,-23.12,-134.97,67.35,12.89,-42.30056350411409,-127.1544973864217,-19.180563504114087,7.815502613578303
Port Alberni,20.0,CA,37.0,49.24,-124.81,48.06,20.8,48.92517363940604,-124.72331855142765,-0.31482636059396185,0.0866814485723495
Butaritari,56.0,KI,67.0,3.07,172.79,85.26,11.54,22.33602594541209,163.49599694594912,19.26602594541209,-9.294003054050876
Lagoa,0.0,PT,88.0,37.14,-8.45,66.4,11.54,39.44342686555828,-27.607196517875167,2.3034268655582792,-19.157196517875168
Saint-Philippe,99.0,RE,60.0,-21.36,55.77,65.46,5.82,-49.88726047126114,63.2121331514725,-28.527260471261144,7.442133151472497
Bireun,93.0,ID,94.0,5.2,96.7,69.64,1.43,5.3633543047209855,96.52472232142736,0.16335430472098533,-0.1752776785726411
Albany,100.0,AU,68.0,-35.02,117.88,68.0,1.12,-88.75557789694032,91.34021349828146,-53.73557789694032,-26.539786501718538
Busselton,100.0,AU,40.0,-33.64,115.35,70.27,5.55,-80.94899174970354,85.81022475307645,-47.30899174970354,-29.53977524692354
Jamestown,100.0,SH,82.0,-15.94,-5.72,65.08,22.55,-28.94697650445584,-5.325324650577244,-13.00697650445584,0.39467534942275595
Chokurdakh,44.0,RU,94.0,70.62,147.9,9.8,3.62,88.51541502804216,156.58347093131852,17.89541502804215,8.68347093131851
Poum,0.0,NC,68.0,-20.23,164.02,72.95,5.03,-16.41437006647314,161.03979798805358,3.8156299335268606,-2.9802020119464316
Narsaq,100.0,GL,80.0,60.91,-46.05,39.2,8.63,84.7703692504694,-59.490960573991316,23.860369250469404,-13.440960573991319
Elko,1.0,US,25.0,40.83,-115.76,58.71,8.66,40.48523155018941,-116.24092723518727,-0.3447684498105872,-0.48092723518726643
Saint-Philippe,99.0,RE,60.0,-21.36,55.77,65.46,5.82,-70.52597898421445,75.95190605173514,-49.16597898421445,20.181906051735133
Ushuaia,75.0,AR,80.0,-54.81,-68.31,39.2,32.21,-78.99635535869085,-84.47548921734773,-24.186355358690847,-16.165489217347726
Norman Wells,40.0,CA,63.0,65.28,-126.83,30.2,5.82,75.3017813687583,-121.57399813085854,10.021781368758298,5.256001869141457
Namibe,86.0,AO,87.0,-15.19,12.15,66.11,7.67,-17.050714915692595,3.840076182968261,-1.8607149156925953,-8.30992381703174
Punta Arenas,75.0,CL,75.0,-53.16,-70.91,41.0,14.99,-87.98547305136071,-124.06024145399483,-34.82547305136072,-53.15024145399484
